emp_id,name,department,country,age,salary,join_date,status,email
E11284,Employee_1284,Engineering,UK,31,99986.05,2020-02-24,Inactive,emp11284@company.com
E11285,Employee_1285,Marketing,Australia,43,59218.22,2016-09-27,Inactive,emp11285@company.com
E11286,Employee_1286,Finance,USA,22,64311.8,2017-02-19,On Leave,emp11286@company.com
E11287,Employee_1287,HR,Germany,42,107645.74,2023-02-04,Inactive,emp11287@company.com
E11288,Employee_1288,Engineering,USA,41,130348.71,2017-10-09,,emp11288@company.com
E11289,Employee_1289,HR,Germany,45,139819.12,2022-01-14,Active,emp11289@company.com
E11290,Employee_1290,Support,India,58,90340.87,2022-07-10,Inactive,emp11290@company.com
E11291,Employee_1291,Engineering,UK,46,101051.05,2024-03-16,Inactive,emp11291@company.com
E11292,Employee_1292,Engineering,Canada,50,65645.22,2022-08-21,Inactive,emp11292@company.com
E11293,Employee_1293,Engineering,Germany,27,53426.26,2023-05-23,Inactive,emp11293@company.com
E11294,Employee_1294,HR,Germany,46,156463.84,2024-08-25,Inactive,emp11294@company.com
E11295,Employee_1295,Engineering,India,55,116098.49,2015-01-21,,
E11296,Employee_1296,Finance,India,59,170155.53,2019-08-15,On Leave,emp11296@company.com
E11297,Employee_1297,Finance,Australia,57,132816.23,2024-03-07,Active,emp11297@company.com
E11298,Employee_1298,Engineering,India,58,117800.77,2024-10-16,On Leave,emp11298@company.com
E11299,Employee_1299,Marketing,UK,52,127470.18,2021-09-20,On Leave,emp11299@company.com
E11300,Employee_1300,Support,Australia,44,51882.25,2021-11-05,Active,emp11300@company.com
E11301,Employee_1301,Sales,Germany,60,,2021-06-11,Inactive,
E11302,Employee_1302,Sales,India,45,83352.75,2018-09-22,Active,emp11302@company.com
E11303,Employee_1303,Marketing,Germany,29,179595.23,2022-04-11,,emp11303@company.com
E11304,Employee_1304,Marketing,India,46,80824.56,2015-08-20,On Leave,emp11304@company.com
E11305,Employee_1305,HR,Australia,35,170777.34,2024-11-27,Inactive,emp11305@company.com
E11306,Employee_1306,Finance,UK,39,72870.58,2015-08-28,Active,emp11306@company.com
E11307,Employee_1307,Marketing,India,56,73505.52,2017-08-03,Inactive,emp11307@company.com
E11308,Employee_1308,HR,Canada,45,160633.08,2020-12-17,Inactive,emp11308@company.com
E11309,Employee_1309,Sales,UK,23,135460.41,2016-04-16,Active,emp11309@company.com
E11310,Employee_1310,Marketing,Canada,25,166565.81,2024-06-18,,emp11310@company.com
E11311,Employee_1311,Finance,Germany,46,94916.9,2022-05-01,,emp11311@company.com
E11312,Employee_1312,Engineering,Australia,57,102684.46,2016-12-03,On Leave,emp11312@company.com
E11313,Employee_1313,Marketing,UK,59,86905.89,2017-02-07,,emp11313@company.com
E11314,Employee_1314,Marketing,India,48,126483.6,2019-09-13,On Leave,emp11314@company.com
E11315,Employee_1315,Marketing,UK,59,143468.72,2024-11-23,Inactive,emp11315@company.com
E11316,Employee_1316,Support,USA,48,175598.21,2022-06-10,Inactive,emp11316@company.com
E11317,Employee_1317,Finance,Germany,59,49645.99,2016-02-17,On Leave,emp11317@company.com
E11318,Employee_1318,Finance,Germany,49,165786.22,2019-01-18,On Leave,emp11318@company.com
E11319,Employee_1319,Engineering,UK,55,161824.34,2018-07-01,Active,emp11319@company.com
E11320,Employee_1320,Finance,Canada,44,75735.62,2024-02-14,Inactive,emp11320@company.com
E11321,Employee_1321,Finance,India,54,146628.18,2015-03-21,On Leave,emp11321@company.com
E11322,Employee_1322,Sales,USA,34,179826.43,2019-11-12,Inactive,emp11322@company.com
E11323,Employee_1323,Support,Australia,,50305.67,2022-08-11,On Leave,
E11324,Employee_1324,Sales,USA,45,41451.34,2017-05-16,,emp11324@company.com
E11325,Employee_1325,Sales,Canada,60,86927.82,2018-05-06,Active,emp11325@company.com
E11326,Employee_1326,Support,USA,,155445.41,2017-12-13,Inactive,emp11326@company.com
E11327,Employee_1327,Finance,India,54,110990.43,2021-11-20,Active,emp11327@company.com
E11328,Employee_1328,HR,Canada,48,117228.01,2022-08-26,Active,
E11329,Employee_1329,Marketing,India,21,75063.95,2019-10-09,On Leave,emp11329@company.com
E11330,Employee_1330,Engineering,India,52,83047.38,2021-10-10,Inactive,emp11330@company.com
E11331,Employee_1331,Finance,UK,33,152568.36,2016-10-28,,emp11331@company.com
E11332,Employee_1332,Support,UK,44,144005.47,2020-03-21,,emp11332@company.com
E11333,Employee_1333,Finance,UK,38,125757.69,2016-11-12,Inactive,emp11333@company.com
E11334,Employee_1334,Support,Australia,46,130793.32,2018-11-08,Active,emp11334@company.com
E11335,Employee_1335,Marketing,USA,29,72374.9,2022-08-23,Active,emp11335@company.com
E11336,Employee_1336,Finance,USA,47,67798.86,2022-09-05,Inactive,emp11336@company.com
E11337,Employee_1337,Marketing,India,29,59556.84,2018-02-17,On Leave,emp11337@company.com
E11338,Employee_1338,Marketing,USA,56,73921.6,2022-01-25,,emp11338@company.com
E11339,Employee_1339,Sales,Canada,35,177968.22,2024-12-24,Inactive,emp11339@company.com
E11340,Employee_1340,Finance,India,37,134046.03,2019-01-11,Active,emp11340@company.com
E11341,Employee_1341,Support,USA,53,82260.45,2022-12-02,Inactive,emp11341@company.com
E11342,Employee_1342,Sales,Germany,31,64606.85,2020-09-12,Inactive,emp11342@company.com
E11343,Employee_1343,Finance,USA,26,140991.97,2017-09-06,,emp11343@company.com
E11344,Employee_1344,HR,Australia,48,64553.95,2019-06-28,On Leave,emp11344@company.com
E11345,Employee_1345,Engineering,USA,38,39804.19,2018-06-27,Inactive,emp11345@company.com
E11346,Employee_1346,Sales,USA,24,46167.92,2018-11-28,Active,emp11346@company.com
E11347,Employee_1347,Support,India,23,82218.96,2016-03-21,,emp11347@company.com
E11348,Employee_1348,Finance,Germany,44,140301.28,2023-08-03,On Leave,emp11348@company.com
E11349,Employee_1349,HR,UK,40,88129.2,2016-12-18,,emp11349@company.com
E11350,Employee_1350,HR,Germany,52,82830.82,2023-09-25,,emp11350@company.com
E11351,Employee_1351,Finance,Canada,40,150641.93,2015-03-28,Active,emp11351@company.com
E11352,Employee_1352,Finance,Germany,58,154402.83,2017-04-07,Active,emp11352@company.com
E11353,Employee_1353,Marketing,UK,31,73780.31,2022-12-16,On Leave,emp11353@company.com
E11354,Employee_1354,HR,UK,48,130220.4,2023-04-23,Active,emp11354@company.com
E11355,Employee_1355,Sales,India,24,60918.44,2020-02-18,,emp11355@company.com
E11356,Employee_1356,Marketing,Canada,53,151408.97,2021-04-04,Active,emp11356@company.com
E11357,Employee_1357,Marketing,USA,47,156141.65,2023-09-23,Inactive,emp11357@company.com
E11358,Employee_1358,HR,India,24,59283.48,2023-01-06,,emp11358@company.com
E11359,Employee_1359,Finance,USA,51,126429.28,2023-05-05,Active,emp11359@company.com
E11360,Employee_1360,Sales,India,31,102201.01,2022-01-12,Active,emp11360@company.com
E11361,Employee_1361,Finance,Canada,35,153016.07,2022-05-02,On Leave,emp11361@company.com
E11362,Employee_1362,Support,Australia,34,106038.85,2020-03-24,On Leave,emp11362@company.com
E11363,Employee_1363,Sales,USA,27,47903.31,2018-06-25,On Leave,emp11363@company.com
E11364,Employee_1364,Marketing,Australia,36,56977.64,2017-08-25,Inactive,emp11364@company.com
E11365,Employee_1365,Support,India,56,119123.06,2021-09-27,On Leave,emp11365@company.com
E11366,Employee_1366,Sales,Germany,26,161119.2,2024-09-01,,emp11366@company.com
E11367,Employee_1367,Sales,Germany,40,154360.57,2020-03-23,Inactive,emp11367@company.com
E11368,Employee_1368,Marketing,USA,37,128899.48,2016-01-18,,emp11368@company.com
E11369,Employee_1369,Sales,UK,39,74160.32,2015-10-08,,emp11369@company.com
E11370,Employee_1370,Marketing,UK,34,50927.62,2015-04-18,On Leave,emp11370@company.com
E11371,Employee_1371,Support,Australia,32,112588.88,2020-07-09,,emp11371@company.com
E11372,Employee_1372,Finance,Canada,36,124883.13,2017-09-10,Active,emp11372@company.com
E11373,Employee_1373,Finance,Germany,38,57910.2,2019-01-12,,emp11373@company.com
E11374,Employee_1374,HR,USA,45,138124.87,2019-09-09,Active,emp11374@company.com
E11375,Employee_1375,Support,Canada,38,127131.62,2019-06-16,,emp11375@company.com
E11376,Employee_1376,Finance,Germany,55,157841.71,2016-10-15,Active,emp11376@company.com
E11377,Employee_1377,Marketing,Germany,58,37584.13,2016-04-08,Active,emp11377@company.com
E11378,Employee_1378,Engineering,Germany,31,125707.03,2016-12-24,,emp11378@company.com
E11379,Employee_1379,Finance,Australia,59,102338.09,2023-06-19,On Leave,emp11379@company.com
E11380,Employee_1380,Sales,Canada,53,144055.62,2023-06-06,On Leave,emp11380@company.com
E11381,Employee_1381,Engineering,Australia,60,167346.42,2016-01-05,Inactive,emp11381@company.com
E11382,Employee_1382,Support,USA,27,43496.89,2024-01-19,Active,emp11382@company.com
E11383,Employee_1383,Engineering,USA,26,,2015-06-07,,emp11383@company.com
E11384,Employee_1384,Finance,USA,44,129814.81,2018-12-18,Inactive,emp11384@company.com
E11385,Employee_1385,HR,India,56,148336.23,2024-07-13,,emp11385@company.com
E11386,Employee_1386,Engineering,Germany,55,141790.65,2015-07-19,Inactive,emp11386@company.com
E11387,Employee_1387,HR,India,50,55317.15,2015-11-02,Inactive,emp11387@company.com
E11388,Employee_1388,Finance,USA,58,50376.37,2018-09-08,Active,emp11388@company.com
E11389,Employee_1389,Finance,Canada,57,73717.48,2017-10-04,Inactive,emp11389@company.com
E11390,Employee_1390,Engineering,Canada,50,170842.02,2015-10-23,Inactive,emp11390@company.com
E11391,Employee_1391,HR,Canada,50,154001.03,2022-01-07,Inactive,emp11391@company.com
E11392,Employee_1392,Sales,Australia,31,61953.55,2016-06-21,On Leave,emp11392@company.com
E11393,Employee_1393,Finance,USA,60,156214.73,2022-11-05,Active,emp11393@company.com
E11394,Employee_1394,HR,Australia,32,124869.07,2020-11-14,,emp11394@company.com
E11395,Employee_1395,Sales,USA,42,118402.18,2022-10-08,On Leave,emp11395@company.com
E11396,Employee_1396,HR,Australia,32,131918.93,2020-06-17,On Leave,emp11396@company.com
E11397,Employee_1397,HR,Germany,29,69163.04,2022-08-09,,emp11397@company.com
E11398,Employee_1398,HR,India,29,118395.62,2023-06-24,,emp11398@company.com
E11399,Employee_1399,Engineering,Australia,48,161400.03,2022-07-09,,emp11399@company.com
E11400,Employee_1400,Sales,Canada,53,51485.74,2023-12-02,Inactive,emp11400@company.com
E11401,Employee_1401,HR,Germany,51,89146.2,2016-05-27,Inactive,emp11401@company.com
E11402,Employee_1402,Support,Canada,56,84227.44,2018-11-28,On Leave,emp11402@company.com
E11403,Employee_1403,Finance,Australia,37,139482.59,2024-09-17,Active,emp11403@company.com
E11404,Employee_1404,Sales,UK,,113791.16,2022-06-07,Active,emp11404@company.com
E11405,Employee_1405,HR,India,40,57630.62,2015-08-10,Active,emp11405@company.com
E11406,Employee_1406,Finance,India,31,155987.59,2016-07-06,Inactive,
E11407,Employee_1407,Engineering,Germany,35,106635.08,2015-04-04,Inactive,emp11407@company.com
E11408,Employee_1408,Engineering,Australia,40,60079.26,2018-10-12,,emp11408@company.com
E11409,Employee_1409,Engineering,Australia,46,78567.25,2019-11-23,Active,emp11409@company.com
E11410,Employee_1410,Engineering,Australia,48,90060.95,2019-12-05,Active,emp11410@company.com
E11411,Employee_1411,Finance,UK,22,124447.37,2018-11-09,Active,emp11411@company.com
E11412,Employee_1412,HR,Australia,24,56157.1,2015-10-07,On Leave,emp11412@company.com
E11413,Employee_1413,HR,Germany,42,126162.69,2021-10-18,,emp11413@company.com
E11414,Employee_1414,Engineering,UK,43,61154.0,2015-07-23,Active,emp11414@company.com
E11415,Employee_1415,HR,Australia,49,82652.91,2023-11-28,Inactive,emp11415@company.com
E11416,Employee_1416,Engineering,Canada,48,167529.59,2020-05-03,,emp11416@company.com
E11417,Employee_1417,Support,Canada,59,153467.42,2018-11-08,Inactive,emp11417@company.com
E11418,Employee_1418,Finance,India,45,107647.65,2015-06-25,,emp11418@company.com
E11419,Employee_1419,Marketing,Australia,,103974.0,2018-07-28,On Leave,emp11419@company.com
E11420,Employee_1420,HR,USA,29,100711.71,2020-01-25,Inactive,emp11420@company.com
E11421,Employee_1421,HR,India,22,37258.28,2015-08-05,On Leave,emp11421@company.com
E11422,Employee_1422,Engineering,India,57,161766.03,2015-06-23,On Leave,emp11422@company.com
E11423,Employee_1423,Support,India,50,79648.95,2018-07-19,On Leave,emp11423@company.com
E11424,Employee_1424,Finance,Australia,55,173265.94,2017-01-11,,emp11424@company.com
E11425,Employee_1425,Marketing,UK,59,135198.92,2021-05-08,Active,emp11425@company.com
E11426,Employee_1426,Engineering,UK,53,89458.47,2016-11-03,Inactive,
E11427,Employee_1427,Marketing,Canada,34,154219.2,2022-11-27,,emp11427@company.com
E11428,Employee_1428,Marketing,UK,44,48322.03,2023-11-20,On Leave,emp11428@company.com
E11429,Employee_1429,Marketing,India,51,122378.56,2020-07-17,Inactive,emp11429@company.com
E11430,Employee_1430,Sales,Australia,51,,2015-08-15,Inactive,emp11430@company.com
E11431,Employee_1431,Finance,Germany,54,158363.7,2022-04-06,Active,emp11431@company.com
E11432,Employee_1432,Sales,Canada,56,49827.5,2019-06-15,Active,
E11433,Employee_1433,Marketing,UK,34,121702.45,2020-06-04,On Leave,emp11433@company.com
E11434,Employee_1434,Finance,Germany,27,141715.49,2021-11-10,Inactive,emp11434@company.com
E11435,Employee_1435,Support,Germany,52,72579.97,2020-01-21,,emp11435@company.com
E11436,Employee_1436,Marketing,India,59,158361.11,2024-08-24,On Leave,
E11437,Employee_1437,Sales,Canada,33,124011.28,2016-05-08,On Leave,emp11437@company.com
E11438,Employee_1438,Sales,UK,58,80200.68,2022-07-23,,emp11438@company.com
E11439,Employee_1439,Sales,Canada,30,178892.93,2024-11-01,Inactive,emp11439@company.com
E11440,Employee_1440,Engineering,Canada,54,165977.05,2017-12-06,Active,emp11440@company.com
E11441,Employee_1441,HR,India,38,83918.36,2024-12-28,On Leave,emp11441@company.com
E11442,Employee_1442,Support,UK,30,175045.67,2020-02-06,Active,emp11442@company.com
E11443,Employee_1443,Marketing,Canada,35,49449.39,2024-10-20,Inactive,emp11443@company.com
E11444,Employee_1444,Sales,Germany,35,38949.6,2022-05-07,Inactive,emp11444@company.com
E11445,Employee_1445,HR,Germany,29,141512.68,2015-01-11,On Leave,emp11445@company.com
E11446,Employee_1446,Engineering,USA,26,136845.1,2024-12-09,,emp11446@company.com
E11447,Employee_1447,Engineering,Australia,34,132086.83,2024-07-01,,emp11447@company.com
E11448,Employee_1448,Finance,India,44,171226.75,2015-10-26,Inactive,emp11448@company.com
E11449,Employee_1449,Sales,Germany,44,66624.3,2024-01-08,On Leave,emp11449@company.com
E11450,Employee_1450,Engineering,Canada,54,136366.1,2021-08-18,On Leave,emp11450@company.com
E11451,Employee_1451,Support,India,46,57077.11,2024-01-04,Inactive,emp11451@company.com
E11452,Employee_1452,Sales,UK,37,132769.23,2022-05-10,Active,emp11452@company.com
E11453,Employee_1453,Support,India,51,152200.42,2024-09-12,Inactive,emp11453@company.com
E11454,Employee_1454,Engineering,India,55,43829.57,2015-04-05,Inactive,emp11454@company.com
E11455,Employee_1455,Marketing,India,23,,2019-11-26,Inactive,emp11455@company.com
E11456,Employee_1456,Support,Australia,43,156770.04,2022-01-24,On Leave,emp11456@company.com
E11457,Employee_1457,HR,Australia,60,84527.33,2017-10-15,On Leave,emp11457@company.com
E11458,Employee_1458,Engineering,USA,48,84265.58,2022-09-25,On Leave,emp11458@company.com
E11459,Employee_1459,Sales,Canada,44,167084.99,2024-03-10,On Leave,emp11459@company.com
E11460,Employee_1460,Engineering,Germany,24,173474.34,2016-01-05,On Leave,emp11460@company.com
E11461,Employee_1461,Marketing,Germany,33,79282.09,2022-07-05,Inactive,emp11461@company.com
E11462,Employee_1462,HR,Canada,49,90459.23,2020-01-01,Active,emp11462@company.com
E11463,Employee_1463,HR,UK,60,169050.05,2021-08-26,Active,emp11463@company.com
E11464,Employee_1464,Support,Australia,53,62020.74,2018-01-02,Inactive,emp11464@company.com
E11465,Employee_1465,Support,Germany,33,82556.98,2021-09-20,Inactive,emp11465@company.com
E11466,Employee_1466,Engineering,Germany,56,68307.84,2016-02-28,On Leave,emp11466@company.com
E11467,Employee_1467,Marketing,India,48,69262.89,2021-04-01,On Leave,emp11467@company.com
E11468,Employee_1468,Marketing,Canada,39,141309.38,2019-07-02,On Leave,emp11468@company.com
E11469,Employee_1469,Marketing,UK,47,141336.54,2016-05-04,On Leave,
E11470,Employee_1470,Engineering,Australia,60,170803.5,2021-06-02,Active,emp11470@company.com
E11471,Employee_1471,Finance,Australia,22,121339.53,2018-04-13,,emp11471@company.com
E11472,Employee_1472,HR,UK,47,80074.19,2019-07-25,Inactive,emp11472@company.com
E11473,Employee_1473,Engineering,Germany,41,51910.56,2019-04-03,On Leave,emp11473@company.com
E11474,Employee_1474,HR,UK,48,78900.59,2022-10-27,Inactive,emp11474@company.com
E11475,Employee_1475,Finance,India,54,104605.87,2022-06-01,Active,
E11476,Employee_1476,Sales,Germany,54,93439.23,2024-01-01,,emp11476@company.com
E11477,Employee_1477,Support,Germany,35,141574.03,2018-12-01,Inactive,emp11477@company.com
E11478,Employee_1478,Marketing,Australia,39,160470.11,2023-05-23,,emp11478@company.com
E11479,Employee_1479,Marketing,Australia,42,80016.22,2015-09-04,Inactive,
E11480,Employee_1480,Finance,Germany,35,110903.94,2015-05-20,On Leave,emp11480@company.com
E11481,Employee_1481,Support,Germany,24,53253.34,2016-03-05,,emp11481@company.com
E11482,Employee_1482,Finance,USA,32,165213.36,2021-11-23,,emp11482@company.com
E11483,Employee_1483,Engineering,Canada,31,82915.85,2017-07-15,On Leave,emp11483@company.com
E11484,Employee_1484,Engineering,USA,55,99795.12,2017-11-08,Active,emp11484@company.com
E11485,Employee_1485,HR,UK,60,75868.26,2016-03-15,,emp11485@company.com
E11486,Employee_1486,Marketing,UK,46,136208.31,2021-09-06,Inactive,emp11486@company.com
E11487,Employee_1487,HR,USA,48,121171.46,2016-09-19,,emp11487@company.com
E11488,Employee_1488,Marketing,USA,38,119226.48,2015-10-28,Inactive,emp11488@company.com
E11489,Employee_1489,Finance,Canada,46,173343.82,2015-07-14,Active,emp11489@company.com
E11490,Employee_1490,HR,USA,49,71378.14,2016-07-24,On Leave,emp11490@company.com
E11491,Employee_1491,Marketing,USA,,174834.54,2021-10-13,,
E11492,Employee_1492,Engineering,USA,35,,2018-06-05,Active,emp11492@company.com
E11493,Employee_1493,Engineering,Canada,35,134503.94,2022-12-07,,emp11493@company.com
E11494,Employee_1494,Engineering,UK,35,92057.91,2016-03-28,Active,emp11494@company.com
E11495,Employee_1495,Sales,UK,34,139265.32,2022-09-13,On Leave,emp11495@company.com
E11496,Employee_1496,HR,Australia,38,53509.05,2024-06-28,Active,emp11496@company.com
E11497,Employee_1497,Marketing,UK,32,100112.63,2022-08-21,On Leave,emp11497@company.com
E11498,Employee_1498,Finance,Germany,45,132547.07,2019-03-16,Active,emp11498@company.com
E11499,Employee_1499,Marketing,Germany,36,110554.85,2017-03-02,Inactive,emp11499@company.com
E11500,Employee_1500,Marketing,Germany,36,,2017-10-08,,emp11500@company.com
E11501,Employee_1501,Finance,Australia,43,123990.18,2018-12-28,,emp11501@company.com
E11502,Employee_1502,Sales,Australia,51,,2015-01-26,Inactive,emp11502@company.com
E11503,Employee_1503,Support,USA,21,161064.19,2019-03-27,Active,emp11503@company.com
E11504,Employee_1504,Engineering,India,49,173557.64,2023-01-23,On Leave,emp11504@company.com
E11505,Employee_1505,Finance,Australia,27,62212.15,2021-07-07,On Leave,emp11505@company.com
E11506,Employee_1506,Marketing,UK,41,70263.07,2018-05-21,On Leave,emp11506@company.com
E11507,Employee_1507,Engineering,UK,60,59829.85,2021-04-25,Active,emp11507@company.com
E11508,Employee_1508,Support,UK,31,115254.15,2020-04-08,Inactive,emp11508@company.com
E11509,Employee_1509,Support,India,44,,2015-09-11,Active,emp11509@company.com
E11510,Employee_1510,HR,UK,39,136564.87,2024-04-16,On Leave,emp11510@company.com
E11511,Employee_1511,HR,Australia,39,178999.18,2017-07-04,,emp11511@company.com
E11512,Employee_1512,Sales,Canada,21,61497.77,2018-11-16,Inactive,emp11512@company.com
E11513,Employee_1513,Sales,USA,55,178583.87,2017-12-23,Inactive,emp11513@company.com
E11514,Employee_1514,Finance,India,33,163412.44,2021-07-20,,emp11514@company.com
E11515,Employee_1515,Finance,USA,43,76347.01,2024-04-11,Inactive,emp11515@company.com
E11516,Employee_1516,HR,USA,58,104022.58,2019-02-27,On Leave,emp11516@company.com
E11517,Employee_1517,HR,UK,27,155011.28,2016-07-28,Active,emp11517@company.com
E11518,Employee_1518,HR,Germany,25,107035.15,2022-07-01,Inactive,emp11518@company.com
E11519,Employee_1519,Engineering,USA,38,112260.05,2019-04-11,On Leave,emp11519@company.com
E11520,Employee_1520,Support,USA,24,86572.01,2015-08-16,On Leave,emp11520@company.com
E11521,Employee_1521,Support,Canada,40,161273.84,2024-02-11,,emp11521@company.com
E11522,Employee_1522,Support,Australia,52,153998.72,2018-02-19,Active,emp11522@company.com
E11523,Employee_1523,HR,Germany,,128187.14,2022-09-02,Active,emp11523@company.com
E11524,Employee_1524,Marketing,USA,43,,2018-06-12,On Leave,emp11524@company.com
E11525,Employee_1525,Support,Germany,40,73776.06,2019-02-08,Inactive,emp11525@company.com
E11526,Employee_1526,Engineering,India,44,121210.73,2017-10-25,Inactive,emp11526@company.com
E11527,Employee_1527,Marketing,India,21,97926.94,2021-05-27,,emp11527@company.com
E11528,Employee_1528,Sales,Australia,38,153785.13,2016-06-19,,
E11529,Employee_1529,HR,UK,47,85105.51,2019-12-03,,emp11529@company.com
E11530,Employee_1530,Support,USA,24,54557.1,2020-08-17,On Leave,emp11530@company.com
E11531,Employee_1531,Engineering,UK,50,150093.11,2021-08-09,,emp11531@company.com
E11532,Employee_1532,Marketing,Canada,55,138670.09,2021-07-01,,emp11532@company.com
E11533,Employee_1533,Engineering,Canada,31,116814.81,2017-12-27,Active,emp11533@company.com
E11534,Employee_1534,Marketing,UK,54,165242.37,2024-07-14,Active,emp11534@company.com
E11535,Employee_1535,Finance,Germany,23,135995.71,2022-12-14,,emp11535@company.com
E11536,Employee_1536,HR,Germany,38,,2021-02-10,On Leave,emp11536@company.com
E11537,Employee_1537,Marketing,India,22,118224.5,2017-09-22,Active,emp11537@company.com
E11538,Employee_1538,HR,India,26,96859.25,2023-12-04,Inactive,
E11539,Employee_1539,Support,USA,40,50190.07,2023-03-23,,emp11539@company.com
E11540,Employee_1540,Marketing,USA,,114057.48,2021-05-11,,emp11540@company.com
E11541,Employee_1541,Finance,Germany,46,86488.28,2023-03-12,,emp11541@company.com
E11542,Employee_1542,Engineering,USA,46,93578.33,2021-08-21,Inactive,emp11542@company.com
E11543,Employee_1543,Sales,Germany,55,74537.05,2017-11-11,Active,emp11543@company.com
E11544,Employee_1544,Marketing,Australia,37,164558.22,2017-05-24,Inactive,emp11544@company.com
E11545,Employee_1545,Engineering,Germany,25,127529.38,2018-11-19,,emp11545@company.com
E11546,Employee_1546,Sales,Germany,54,63007.02,2022-01-23,Inactive,emp11546@company.com
E11547,Employee_1547,Sales,UK,55,108171.26,2019-10-03,Active,emp11547@company.com
E11548,Employee_1548,Engineering,India,26,99453.77,2019-02-07,Inactive,emp11548@company.com
E11549,Employee_1549,Engineering,Canada,29,129244.48,2016-11-14,Inactive,emp11549@company.com
E11550,Employee_1550,Engineering,Germany,59,153303.75,2021-07-18,Active,emp11550@company.com
E11551,Employee_1551,Sales,USA,28,53843.38,2015-07-02,On Leave,emp11551@company.com
E11552,Employee_1552,Support,Australia,30,142156.62,2023-03-23,,
E11553,Employee_1553,Engineering,USA,45,144641.76,2020-03-20,,emp11553@company.com
E11554,Employee_1554,Sales,India,45,107939.26,2020-10-17,Active,emp11554@company.com
E11555,Employee_1555,Marketing,Germany,37,117368.11,2017-03-08,Inactive,emp11555@company.com
E11556,Employee_1556,Engineering,Canada,30,174478.56,2017-01-03,On Leave,emp11556@company.com
E11557,Employee_1557,Sales,Canada,34,45298.86,2017-06-24,Active,emp11557@company.com
E11558,Employee_1558,Finance,USA,38,67616.84,2018-05-10,On Leave,emp11558@company.com
E11559,Employee_1559,Marketing,UK,57,85683.56,2015-10-21,On Leave,emp11559@company.com
E11560,Employee_1560,Sales,Germany,59,124446.16,2019-07-25,On Leave,emp11560@company.com
E11561,Employee_1561,Support,USA,28,169631.03,2016-01-21,,emp11561@company.com
E11562,Employee_1562,Engineering,UK,52,42601.9,2016-06-08,,emp11562@company.com
E11563,Employee_1563,Engineering,Germany,40,153741.89,2017-08-09,Inactive,emp11563@company.com
E11564,Employee_1564,Marketing,USA,49,159938.32,2021-05-05,Inactive,emp11564@company.com
E11565,Employee_1565,Marketing,Canada,23,113886.68,2023-09-14,Inactive,emp11565@company.com
E11566,Employee_1566,Sales,Australia,33,37179.43,2023-08-02,Active,emp11566@company.com
E11567,Employee_1567,Sales,UK,,179885.07,2024-09-11,,emp11567@company.com
E11568,Employee_1568,Marketing,Germany,23,95563.03,2016-04-25,Inactive,emp11568@company.com
E11569,Employee_1569,Support,India,24,80997.42,2017-06-14,On Leave,emp11569@company.com
E11570,Employee_1570,Sales,UK,37,91118.21,2020-05-20,Inactive,emp11570@company.com
E11571,Employee_1571,Support,Canada,33,118273.34,2016-10-27,Active,emp11571@company.com
E11572,Employee_1572,Sales,Australia,34,149789.56,2020-04-21,On Leave,emp11572@company.com
E11573,Employee_1573,Marketing,Australia,25,101089.84,2016-01-04,Active,emp11573@company.com
E11574,Employee_1574,HR,Australia,37,55502.16,2016-03-03,Active,emp11574@company.com
E11575,Employee_1575,HR,India,53,155713.85,2023-12-19,,emp11575@company.com
E11576,Employee_1576,Finance,India,43,66858.32,2022-03-05,Active,emp11576@company.com
E11577,Employee_1577,HR,Germany,46,105214.85,2015-04-14,Inactive,emp11577@company.com
E11578,Employee_1578,Marketing,Germany,34,,2021-07-06,Active,emp11578@company.com
E11579,Employee_1579,HR,Germany,54,111210.45,2021-11-23,,emp11579@company.com
E11580,Employee_1580,Marketing,India,25,,2019-11-03,,emp11580@company.com
E11581,Employee_1581,Sales,India,41,141055.74,2020-02-25,Active,emp11581@company.com
E11582,Employee_1582,Engineering,Australia,38,45795.77,2024-09-06,Active,emp11582@company.com
E11583,Employee_1583,Finance,USA,28,56393.24,2021-09-08,Inactive,emp11583@company.com
E11584,Employee_1584,Engineering,India,36,66178.88,2020-08-17,On Leave,
E11585,Employee_1585,Support,UK,52,143961.35,2018-03-16,,emp11585@company.com
E11586,Employee_1586,Marketing,UK,24,70858.23,2021-02-17,Inactive,emp11586@company.com
E11587,Employee_1587,Support,India,46,127708.56,2019-04-02,On Leave,emp11587@company.com
E11588,Employee_1588,Engineering,Australia,,124295.69,2015-06-05,,emp11588@company.com
E11589,Employee_1589,Engineering,UK,60,72898.15,2017-12-17,Inactive,emp11589@company.com
E11590,Employee_1590,Support,India,45,39555.47,2016-09-06,Inactive,emp11590@company.com
E11591,Employee_1591,HR,Germany,30,41208.18,2015-03-04,Inactive,emp11591@company.com
E11592,Employee_1592,Support,India,23,43186.49,2017-12-16,Active,emp11592@company.com
E11593,Employee_1593,HR,USA,58,126917.67,2023-05-19,Active,emp11593@company.com
E11594,Employee_1594,Marketing,Canada,37,147775.84,2018-06-18,,emp11594@company.com
E11595,Employee_1595,Support,India,53,95713.97,2017-03-04,,emp11595@company.com
E11596,Employee_1596,HR,India,,107667.57,2020-06-09,,emp11596@company.com
E11597,Employee_1597,Marketing,Australia,37,,2019-12-10,,emp11597@company.com
E11598,Employee_1598,Engineering,USA,45,,2021-12-18,Active,emp11598@company.com
